;address;area;community;face;floor;link_url;price;rooms;square;title;uptime
785;陕西南路271弄45-49号;黄浦 淮海中路;瑞雪大楼;南;低层/30层;3383656;5000;2室0厅;53;瑞雪大楼，来电即看，地铁沿线，人气房源;20160829
786;陕西南路271弄45-49号;黄浦 淮海中路;瑞雪大楼;南;高层/17层;3331475;8300;2室0厅;59;远离雾霾带，地铁房，人气房源，上门实拍;20160805
787;天宝路558弄;虹口 临平路;中信和平家园;南;低层/32层;3292218;9500;2室2厅;89;上门实拍，地铁沿线，好房好心情，实地看房;20160719
788;七莘路2465弄30支弄;闵行 七宝;黎明花园;南;高层/6层;3339785;3500;1室1厅;34;黎明花园，放心好房，高清实拍，视野很好;20160809
789;虹桥路188号;徐汇 徐家汇;元福大厦;南;中层/28层;1017593;14500;3室2厅;145;元福大厦，景观房，随时可看，舒适三室;20160414
790;丰庄北路82弄,丰庄北路166弄,丰庄西;嘉定 丰庄;丰庄十二街坊;南北;中层/6层;3325440;5200;3室1厅;78;丰庄十二街坊，出行方便，南北户型，上门实勘;20160803
791;博山东路811弄;浦东 金杨;东方知音苑;南北;高层/7层;3375012;8500;3室2厅;99;东方知音苑，链家好房，人气房源，随时可看;20160825
792;百花街345弄;徐汇 康健;丁香园;暂无数据;高层/6层;2826387;4500;3室1厅;70;看房有钥匙，舒适三室，吉宅出租，上门实勘;20160626
793;陆家浜路305弄4-8号;黄浦 董家渡;阳光里;南北;低层/30层;2739069;10000;2室2厅;121;阳光里，交通方便，热门房源，马上看房;20160625
794;苗圃路463弄,巨野路469弄,羽山路8;浦东 洋泾;巨东小区;暂无数据;中层/6层;3334910;4300;1室1厅;38;享受好房，小户型，有钥匙，人气房源;20160807
795;南方新村,古美西路86弄;闵行 古美;南方新村;南;高层/6层;3370111;4000;1室1厅;39;钥匙房，小户型，采光无敌好，地铁沿线;20160823
796;打浦路80弄;黄浦 打浦桥;海丽花园;;中层/33层;3353088;13000;3室2厅;115;海丽花园，钥匙房，紧邻地铁，黄金楼层;20160815
797;中山南路200弄;黄浦 黄浦滨江;金外滩花园;南;低层/27层;1010698;32000;4室2厅;209;金外滩花园，高清实拍，低区出入方便，地铁沿线;20160526
798;漕宝路1555弄7区8号;闵行 静安新城;大上海国际花园酒店公寓;南北;高层/11层;1902900;10000;3室1厅;72;大上海国际花园酒店公寓，南北户型，改善住房，一链倾城;20160530
799;定西路768弄;长宁 新华路;东方金门花园;南北;低层/35层;1010930;18000;4室2厅;185;东方金门花园，上门实拍，大气四室，实地看房;20160325
800;法华镇路457弄;长宁 新华路;海富公寓;南;高层/24层;1058194;9000;2室2厅;96;海富公寓，视野很好，热门房源，上门实勘;20160322
801;南丹东路99弄;徐汇 徐家汇;天际花园;南北;低层/29层;3280550;18000;3室2厅;176;天际花园，有钥匙房源，低区出入方便，南北户型;20160714
802;沪太路1500弄,沪太路1508弄,华灵;宝山 大华;大华一村;南;高层/6层;3250587;3600;1室1厅;48;大华一村，1室1厅，高清实拍，钥匙房;20160712
803;宜君路28弄1-3号,宜君路80弄1-3;普陀 甘泉宜川;安塞小区;南;高层/6层;3362876;3200;1室0厅;36;毗邻地铁，放心好房，人气房源，随时可看;20160820
804;樱花路801弄，樱花路802弄，白杨路1;浦东 花木;大唐盛世花园;南;高层/18层;3298699;16000;3室2厅;148;有钥匙立即看，3室2厅2卫，实地看房，吉宅出租;20160804
805;长宁路1302弄73支弄;长宁 中山公园;宁康小区;东;高层/6层;2931354;3600;1室0厅;31;高区阳光房，随时可看，近地铁，上门实勘;20160701
806;龙华路2518弄;徐汇 龙华;盛大花园;南北;低层/12层;3338817;15000;3室2厅;139;盛大花园，随到随看，如您所见，改善住房;20160809
807;鹤旋路26弄,鹤旋路58弄,金沙江西路1;嘉定 江桥;万达广场（嘉定）;北;高层/12层;3214431;3500;1室0厅;50;万达广场，真实在租，钥匙房，采光无遮挡;20160709
808;保德路1316弄;闸北 彭浦;保德公寓;暂无数据;低层/6层;3288964;4000;2室1厅;55;钥匙房，毗邻地铁，实地看房，上门实勘;20160717
809;天宝路466弄;虹口 临平路;建邦16区;;低层/30层;3288910;12000;2室2厅;99;建邦16区，低楼层，来电即看，实地看房;20160717
810;宜山路2328弄;闵行 静安新城;九歌上郡;暂无数据;低层/11层;3369540;13000;3室2厅;117;九歌上郡，有钥匙，改善住房，地铁房;20160823
811;斜土路1458弄,日晖六村;徐汇 斜土路;日晖六村;暂无数据;中层/5层;3369388;4000;1室0厅;34;日晖六村，1室0厅1卫，上门实拍，地铁沿线;20160823
812;黄兴路1号;杨浦 周家嘴路;中通大厦;南;中层/29层;3369183;5000;1室1厅;74;中通大厦，一室小户型，热门带看，马上看房;20160823
813;双桥路1108弄,双桥路1139弄;浦东 高行;东源名都;南;中层/12层;3369030;3800;1室1厅;54;有钥匙房源，空气清新，链家房源，上门实拍;20160823
814;云山路835弄,云山路839弄;浦东 金杨;上海未来;;低层/11层;3357674;10000;3室2厅;126;上海未来，有爱有家，舒适三室，地铁房;20160817
815;宜川一村,宜川一村;普陀 甘泉宜川;宜川一村;南北;高层/6层;3355976;3600;1室1厅;34;南北户型，人气房源，1室1厅，交通方便;20160817
816;高平路809弄;闸北 永和;永和家园;;中层/8层;3356434;4800;2室1厅;63;两室户，一链倾城，随到随看，上门实拍;20160817
817;陆家浜路456号;黄浦 蓬莱公园;独立时代;暂无数据;中层/24层;3355922;5200;1室0厅;36;独立时代，上门实勘，温馨一室，观望后悔莫及;20160817
818;长临路200弄;闸北 彭浦;共康三村;南;高层/6层;3354972;3000;1室0厅;35;上门实勘，人气房源，光线非常好，地铁房;20160816
819;杨高南路1288号;浦东 塘桥;中远行家;南;中层/28层;3354008;6000;1室1厅;50;中远行家，高清实拍，钥匙在手，黄金楼层;20160816
820;金杨路685弄,金杨路757弄,金杨路7;浦东 金杨;金杨新村九街坊;暂无数据;高层/6层;3353689;4000;2室1厅;58;金杨新村九街坊，地铁直达，2室1厅1卫，视野开阔;20160816
821;梅园新村;浦东 源深;梅园新村（浦东）;;低层/6层;3351773;5300;1室0厅;27;放心好房，看房有钥匙，上门实拍，地铁直达;20160814
822;仁德路67弄10支弄;杨浦 五角场;仁德路67弄10支弄;南;中层/6层;3350406;5200;2室1厅;61;仁德路67弄10支弄，2室1厅，真实在租，紧邻地铁;20160814
823;一二八纪念东路518弄（二期）,一二八纪;宝山 高境;象屿郦庭;暂无数据;低层/13层;3348442;5200;2室1厅;74;上门实拍，出行方便，热门带看，上下楼方便;20160813
824;开鲁路320弄,包头路935弄;杨浦 中原;工农二村;南;高层/6层;3348244;3500;1室1厅;41;工农二村，观望后悔莫及，毗邻地铁，视野开阔;20160813
825;中华新路288弄（一期）, 宝昌路399;闸北 西藏北路;绿洲雅宾利花园;南;低层/32层;3347966;10000;2室2厅;94;低楼层，热门带看，2室2厅，地铁房;20160813
826;文定路81弄1-2号;徐汇 徐家汇;锦汇苑;暂无数据;中层/28层;3347896;11000;3室2厅;119;3室2厅1卫，上门实勘，有钥匙房源，生活很便利;20160813
827;临沂路181弄,东方路3344弄1-26;浦东 南码头;临沂六村;;低层/6层;3347791;3800;1室1厅;37;临沂六村，实地看房，温馨之家，交通方便;20160813
828;浣纱四村;杨浦 黄兴公园;浣纱四村;南;高层/6层;3347563;5500;2室1厅;81;上门实勘，有爱有家，采光这边独好，近地铁;20160813
829;联杨路1078弄，菊联路262弄，菊太路;宝山 顾村;保利叶上海（公寓）;暂无数据;中层/26层;3347149;4500;3室2厅;84;好房好心情，地铁直达，3室2厅，景观房;20160812
830;新华路569弄99号;长宁 新华路;当代新华;南;中层/19层;3346535;11500;2室2厅;107;当代新华，看房方便，真实在租，人气房源;20160812
831;中华路88弄;黄浦 黄浦滨江;滨江名人苑;暂无数据;中层/31层;3346358;15000;3室2厅;147;滨江名人苑，有爱有家，钥匙房，黄金楼层;20160812
832;银都路3536弄;闵行 颛桥;好世凤凰城;暂无数据;中层/4层;3346136;5800;2室2厅;94;好世凤凰城，热门房源，随时可看，生活很便利;20160812
833;宜山路2328弄;闵行 静安新城;九歌上郡;南;低层/12层;3341755;10000;2室2厅;106;简约二室，紧邻地铁，如您所见，随时可看;20160810
834;万航渡路2088弄;长宁 中山公园;大家源新城;南;低层/31层;3341419;10000;2室2厅;95;大家源新城，上门实拍，人气房源，低楼层;20160810
835;新乐路158号;徐汇 衡山路;东湖公寓;南;高层/16层;3341240;20000;2室2厅;129;真实在租，高清实拍，热门带看，简约二室;20160810
836;大林路43弄;黄浦 老西门;大林路43弄;南;高层/7层;3340959;6200;2室0厅;56;有钥匙房源，采光这边独好，吉宅出租，精致户型;20160810
837;珠城路118弄;闵行 莘庄;新梅莘苑;南北;高层/14层;3340830;7200;2室2厅;100;新梅莘苑，南北通透，地铁房，真实在租;20160810
838;开鲁路320弄,包头路935弄;杨浦 中原;工农二村;南;高层/6层;3340787;3100;1室0厅;35;有钥匙，高清实拍，链家好房，人气房源;20160810
839;南方新村,古美西路86弄;闵行 古美;南方新村;;高层/6层;3340390;5500;2室1厅;75;紧邻地铁，一链倾城，空气清新，有钥匙;20160810
840;中华新路591弄;闸北 不夜城;中华新路591弄;南北;中层/6层;3339846;5500;2室1厅;44;2室1厅，上门实勘，空气清新，人气房源;20160809
841;川周公路8828弄;浦东 川沙;绿海家园;暂无数据;高层/6层;3338677;3200;2室1厅;63;绿海家园，出行方便，热门带看，2室1厅1卫;20160809
842;新德西路99弄;浦东 川沙;顺馨佳园;;低层/6层;3339044;2000;3室2厅;123;低楼层，热门房源，3室2厅，上门实勘;20160809
843;长寿路800弄;普陀 长寿路;苏堤春晓名苑;南;低层/29层;3338558;8500;2室2厅;116;苏堤春晓名苑，上门实拍，两室户，低区出入方便;20160809
844;海春路65弄, 海高新村19-39号;浦东 外高桥;海高新村;南;中层/6层;3338195;2500;1室1厅;37;一链倾城，出行方便，好楼层，1室1厅1卫;20160808
845;天宝路66弄;虹口 临平路;虹口现代公寓;;中层/34层;3338496;9000;2室2厅;98;虹口现代公寓，简约二室，高清实拍，生活很便利;20160809
846;三泉路821弄;闸北 彭浦;兴泉小区;南;中层/6层;3320848;3900;2室0厅;47;2室0厅，热门房源，上门实勘，紧邻地铁;20160801
847;沪闵路7580弄111支弄;闵行 古美;南方城;南北;高层/14层;3338085;8500;2室2厅;107;南方城，紧邻地铁，看房方便，人气房源;20160808
848;文定路81弄1-2号;徐汇 徐家汇;锦汇苑;南;高层/29层;3320671;8500;2室2厅;88;锦汇苑，地铁房，高区景观房，上门实勘;20160731
849;金平路328弄;闵行 老闵行;丽都城假日景苑;暂无数据;中层/6层;3320094;4500;2室2厅;85;丽都城假日景苑，热门带看，真实在租，好楼层;20160731
850;鹤霞路111弄;嘉定 江桥;金霞苑;南北;低层/6层;3319853;4800;2室2厅;73;真实在租，看房方便，南北通透，精致户型;20160731
851;黄金城道500弄;长宁 古北;古北瑞仕花园;南北;低层/33层;3319835;38000;4室2厅;229;生活很便利，低区出入方便，南北户型，真实在租;20160826
852;河间路688弄;杨浦 周家嘴路;水月坊;东南;中层/28层;3319739;6000;2室1厅;70;交通方便，简约二室，链家好房，有钥匙房源;20160731
853;曹杨五村;普陀 曹杨;曹杨五村;南;高层/5层;3359582;4000;1室1厅;39;随时看房，链家房源，闹中取静，火爆热门;20160818
854;海潮路3号,海潮路33号,海潮路93弄,;黄浦 蓬莱公园;中福花苑;西;中层/19层;3305422;6000;1室2厅;49;中福花苑，出行方便，随到随看，小户型;20160724
855;浦建路60弄;浦东 塘桥;澳丽花园;南北;高层/11层;3297581;16500;3室2厅;124;澳丽花园，视野很好，好房好心情，新鲜好房;20160816
856;樱花路801弄，樱花路802弄，白杨路1;浦东 花木;大唐盛世花园;南北;中层/11层;3285045;14500;3室2厅;139;大唐盛世花园，来电即看，3房出租，链家房源;20160715
857;青年路25弄;闵行 七宝;青年路25弄;南;高层/6层;3381332;3800;1室1厅;42;青年路25弄，采光这边独好，上门实勘，马上看房;20160828
858;潍坊西路1弄,潍坊西路2弄;浦东 陆家嘴;世茂滨江花园;;高层/56层;3372613;42000;4室2厅;330;世茂滨江花园，抢鲜笋盘，出行方便，高区景观房;20160824
859;逸仙路3400弄;宝山 淞南;华浜二村;暂无数据;高层/6层;3393499;3800;2室1厅;67;简约二室，业主新委托，远离雾霾带，交通便利;20160902
860;场中路2187弄;闸北 彭浦;场中小区;南;高层/5层;3395093;3300;1室0厅;36;场中小区，新出房源，毗邻地铁，好房好心情;20160903
861;祁连二村;宝山 上大;祁连二村;南;中层/6层;3377038;3500;1室1厅;59;祁连二村，新鲜挂牌，出行方便，小户型;20160826
862;金园一路1359弄;嘉定 江桥;缘圆宝邸;南;高层/7层;3386028;5400;2室2厅;73;享受好房，新鲜好房，高区采光好，随时可看;20160830
863;光新路177弄;普陀 光新;光新大楼;南;低层/20层;3385463;5200;1室1厅;54;光新大楼，新鲜挂牌，随时看房，上下楼方便;20160830
864;乳山路130弄,乳山路138弄,乳山路1;浦东 源深;梅园三街坊;;高层/6层;3387894;4500;2室1厅;38;梅园三街坊，马上看房，新出房源，高清实拍;20160831
865;姚虹路299弄;闵行 金虹桥;恒盛苑;;中层/18层;3387726;17000;3室2厅;138;放心好房，上门实拍，地铁直达，有钥匙;20160831
866;物华路246弄;虹口 临平路;爱家豪庭;南;中层/26层;3395471;10000;1室2厅;78;爱家豪庭，温馨之家，上门实拍，有钥匙立即看;20160903
867;龙南三村;徐汇 龙华;龙南三村;暂无数据;低层/6层;3392942;4000;1室1厅;41;新出房源，紧邻地铁，上下楼方便，有钥匙房源;20160902
868;江场西路1366弄;闸北 永和;中星馨恒苑;;高层/8层;3399932;5000;2室2厅;90;视野很好，链家好房，新上房源，2室2厅;20160905
869;新德西路207弄,（新德路500号）;浦东 川沙;万馨佳园;南北;低层/6层;3347744;3600;1室1厅;54;万馨佳园，生活很便利，高清实拍，低楼层;20160813
870;灵山路1390弄,灵山路1396弄,灵山;浦东 洋泾;崮山小区;南;低层/6层;3397925;5300;2室1厅;64;新出房源，错过不再有，钥匙房，上门实拍;20160904
871;中山北路1269弄,中山北路1243弄,;普陀 甘泉宜川;宜川三村;南;高层/5层;3399532;3600;1室2厅;49;宜川三村，高清实拍，高区景观房，钥匙在手;20160904
872;国定路277弄;杨浦 五角场;铁路新村（杨浦）;暂无数据;中层/6层;3399303;4600;2室1厅;53;铁路新村，2室1厅1卫，有钥匙房源，上门实勘;20160904
873;延吉西路81弄,凤城二村;杨浦 控江路;凤城二村;南;中层/5层;3393871;3800;1室0厅;34;凤城二村，生活很便利，1室0厅，高清实拍;20160902
874;东新路88弄（一、二期）,东新路99弄（;普陀 武宁;新湖明珠城;南;低层/15层;3398936;10000;2室2厅;105;新湖明珠城，上下楼方便，新上房源，有爱有家;20160904
875;瞿溪路883弄;黄浦 五里桥;瞿溪坊;南北;中层/6层;3399856;6500;2室1厅;62;2室1厅1卫，好楼层，随时看房，毗邻地铁;20160905
876;广富林路1188弄;松江 松江大学城;保利西子湾;暂无数据;低层/15层;3397510;4500;2室2厅;90;保利西子湾，观望后悔莫及，高清实拍，新鲜好房;20160904
877;老沪太路255弄,普善路1029弄;闸北 大宁;童家浜小区;暂无数据;高层/6层;3399959;3200;1室1厅;36;地铁直达，上门实勘，新出好房，一室小户型;20160905
878;青桐路409弄（一期）,青桐路408弄（;浦东 张江;日月光水岸花园（公寓）;南北;中层/13层;3393424;8000;2室2厅;88;日月光水岸花园，放心好房，2室2厅，有钥匙立即看;20160902
879;凯旋一村,塘子泾124-126号;徐汇 徐家汇;凯旋一村;东北;中层/6层;3390696;6800;1室0厅;34;凯旋一村，地铁房，钥匙房，黄金楼层;20160901
880;密云路471弄;虹口 曲阳;密云路471弄;东;高层/6层;3399103;3500;1室1厅;35;密云路471弄，马上看房，地铁房，上门实勘;20160904
881;鲁班路168弄（一期、二期）,南塘浜路9;黄浦 打浦桥;大同花园南区;东南;高层/37层;3399853;11000;2室2厅;93;随到随看，链家好房，上门实拍，光线非常好;20160905
882;宜川一村,宜川一村;普陀 甘泉宜川;宜川一村;南;中层/6层;3395298;3700;1室1厅;40;宜川一村，1室1厅1卫，随到随看，景观房;20160903
883;西营南路68弄;浦东 三林;恒大华城东林苑;;中层/6层;3398350;6200;2室1厅;66;恒大华城东林苑，业主新委托，毗邻地铁，有钥匙立即看;20160904
884;青年路88弄;闵行 七宝;蒲汇新村;南;高层/6层;3398353;3300;1室1厅;46;蒲汇新村，新鲜好房，马上看房，采光无敌好;20160904
885;秀山路15弄;徐汇 徐家汇;秀山路15弄;南;中层/6层;3398787;3900;1室1厅;34;秀山路15弄，上门实勘，1室1厅1卫，好楼层;20160904
886;番禺路801弄1-28号;徐汇 徐家汇;乐山一村;;低层/18层;3397339;4800;1室1厅;34;乐山一村，1室1厅，紧邻地铁，新出房源;20160904
887;万源路2289弄（一至三期）,环镇南路2;闵行 金虹桥;万源新城;南;高层/6层;3395272;5800;1室1厅;52;采光无遮挡，有钥匙，生活很便利，新出好房;20160903
888;景谷路135弄,华宁路191弄;闵行 老闵行;红旗小区;南;中层/6层;3391924;3100;2室0厅;52;观望后悔莫及，生活很便利，随时可看，光线充足;20160902
889;雁荡路56弄13-46号;黄浦 淮海中路;元昌里;南北;高层/1层;1003252;39000;4室2厅;133;元昌里，看房有钥匙，生活很便利，刚刚降价;20160503
890;国和二村;杨浦 中原;国和二村;南;低层/6层;3398256;4400;2室1厅;59;国和二村，有钥匙房源，链家房源，上门实勘;20160904
891;工农三村;杨浦 中原;工农三村;南;高层/6层;3387746;3400;1室1厅;43;工农三村，马上看房，交通便利，一链倾城;20160831
892;菊盛路851弄;宝山 顾村;馨佳园（菊盛路851弄）;暂无数据;高层/18层;3384846;3200;2室2厅;74;地铁直达，空气清新，新出房源，2室2厅1卫;20160830
893;国和二村;杨浦 中原;国和二村;南;高层/6层;3390153;4200;2室1厅;57;国和二村，高清实拍，链家好房，马上看房;20160901
894;曲阳路990弄;虹口 曲阳;运光大楼;暂无数据;高层/21层;3398298;5000;2室1厅;73;简约二室，新出房源，空气清新，上门实拍;20160904
895;锦安东路88弄1-24号,锦安东路55弄;浦东 杨东;锦绣满堂花园;;中层/20层;3395001;15000;3室2厅;130;3房出租，毗邻地铁，新出好房，黄金楼层;20160903
896;政立路580弄;杨浦 五角场;财大小区;南;中层/6层;3389234;3400;1室0厅;35;财大小区，高清实拍，黄金楼层，地铁直达;20160901
897;延吉五村;杨浦 黄兴公园;延吉五村;南;中层/6层;3388205;3500;1室1厅;34;延吉五村，真实在租，空气清新，高清实拍;20160831
898;沪闵路7580弄111支弄;闵行 古美;南方城;南北;中层/14层;3394406;6300;1室1厅;58;一链倾城，1室1厅1卫，有钥匙房源，上门实勘;20160902
899;紫霞路199弄;黄浦 黄浦滨江;上海滩花园;南北;低层/33层;3394201;16000;2室2厅;119;2室2厅，低楼层，看房方便，如您所见;20160902
900;新昌路477弄;黄浦 人民广场;上海滩新昌城;南;低层/25层;3390746;9000;1室2厅;61;观望后悔莫及，有钥匙立即看，低楼层，上门实勘;20160901
901;广富林路1188弄;松江 松江大学城;保利西子湾;南;低层/14层;3389241;5000;2室2厅;90;毗邻地铁，新出房源，高清实拍，好房好心情;20160901
902;龙柏二村;闵行 龙柏;龙柏二村;南;高层/6层;3282430;4100;1室1厅;42;温馨之家，视野开阔，新上房源，生活很便利;20160830
903;安化路307号;长宁 中山公园;安化路307号;南北;高层/7层;3399425;4000;2室1厅;54;安化路307号，2室1厅1卫，上门实勘，光线非常好;20160904
904;七莘路3333弄2区-15区;闵行 七宝;万科城市花园;南北;高层/7层;3388325;5800;2室2厅;73;稀罕南北通，来电即看，地铁房，采光无敌好;20160831
905;博山东路440弄,博山东路459弄,居家;浦东 金杨;黄山新村;南北;高层/6层;3394390;3800;1室1厅;38;有钥匙，近地铁，上门实勘，新鲜上架;20160902
906;西康路501弄;静安 江宁路;静安豪景苑;南北;中层/29层;3207265;26000;4室2厅;156;来电即看，毗邻地铁，抢鲜笋盘，黄金楼层;20160831
907;新家园路128弄,新家园路30弄，泗凤公;松江 泗泾;新凯家园;南北;高层/6层;3394728;4000;2室1厅;77;新凯家园，远离雾霾带，适合自住，有爱有家;20160903
908;白玉路669弄;普陀 武宁;水岸豪庭;南;高层/11层;3398706;22000;4室2厅;167;水岸豪庭，来电即看，交通方便，享受好房;20160904
909;柳州路600弄1号, 柳州路600弄3号;徐汇 田林;金丽广场;南;高层/24层;3388593;7000;2室1厅;81;金丽广场，精致户型，上门实拍，生活很便利;20160903
910;包头路430号;杨浦 中原;市光二村;南北;低层/6层;3389842;3500;1室1厅;41;市光二村，随到随看，高清实拍，温馨一室;20160901
911;长临路1046弄;宝山 共康;共康七村;南北;高层/7层;3395503;5000;3室1厅;93;视野很好，上门实拍，新鲜挂牌，吉宅出租;20160903
912;达丰新村;普陀 武宁;达丰新村;南;高层/6层;3399685;4200;1室1厅;35;新鲜挂牌，交通方便，如您所见，上门实勘;20160904
913;赤峰路600弄1-18号,东体育会路80;虹口 曲阳;邮电二村;;低层/24层;3388017;4800;1室1厅;53;交通方便，好房好心情，上门实勘，一室小户型;20160831
914;枣庄路210弄,枣庄路212弄,博山东路;浦东 金杨;黄山始信苑;暂无数据;中层/5层;3386610;5800;2室1厅;75;看房有钥匙，新鲜好房，黄金楼层，地铁房;20160830
915;广富林路1188弄;松江 松江大学城;保利西子湾;;高层/18层;3389843;3500;1室1厅;59;保利西子湾，随时可看，链家好房，采光好;20160901
916;苗圃路463弄,巨野路469弄,羽山路8;浦东 洋泾;巨东小区;暂无数据;中层/6层;3395832;6000;2室1厅;51;吉宅出租，黄金楼层，生活很便利，高清实拍;20160903
917;苗圃路463弄,巨野路469弄,羽山路8;浦东 洋泾;巨东小区;南北;中层/6层;3391301;5300;1室1厅;47;巨东小区，1室1厅1卫，紧邻地铁，黄金楼层;20160901
918;杨南路1899弄;浦东 三林;博学家园;南;中层/11层;3396741;4300;2室1厅;55;博学家园，光线充足，高清实拍，新鲜上架;20160903
919;钦州路840号,钦州路860号,钦州路8;徐汇 田林;钦州花苑;南;高层/29层;3395044;6000;2室1厅;88;钦州花苑，2室1厅1卫，地铁直达，观望后悔莫及;20160903
920;何家湾路111弄,国权北路828弄,高逸;宝山 高境;美岸栖庭（公寓）;;中层/6层;3395085;5500;2室2厅;91;光线充足，观望后悔莫及，有钥匙，简约二室;20160903
921;德州路255弄;浦东 世博;德州二村;西南;低层/6层;3384575;4500;2室1厅;50;德州二村，紧邻地铁，新鲜挂牌，低楼层;20160830
922;大渡河路2087弄1-21号,大渡河路2;普陀 真如;真北一街坊;南;中层/6层;3389497;3000;1室1厅;44;真北一街坊，上门实拍，抢鲜笋盘，一链倾城;20160901
923;环镇南路93号;闵行 金虹桥;环镇南路93号;南北;高层/6层;3399182;6300;2室1厅;56;上门实拍，空气清新，真实在租，适合自住;20160904
924;宣化路41号,宣化路49号,宣化路57弄;长宁 中山公园;南辉小区;南;低层/7层;3399529;5500;1室1厅;41;南辉小区，低区出入方便，有钥匙立即看，错过不再有;20160904
925;田林十一村;徐汇 田林;田林十一村;南北;高层/6层;3384495;5500;2室0厅;51;田林十一村，适合自住，马上看房，高区采光好;20160830
926;漕溪北路737弄;徐汇 徐家汇;汇翠花园;暂无数据;高层/34层;3393570;23000;5室2厅;211;汇翠花园，新鲜好房，采光无敌好，上门实拍;20160902
927;商城路108弄;浦东 陆家嘴;汇豪天下;南;低层/34层;3395241;18500;2室2厅;113;精致户型，高清实拍，钥匙房，上下楼方便;20160903
928;潍坊路238弄, 潍坊路252弄, 潍坊;浦东 源深;竹园新村（浦东）;南;低层/6层;3399413;6000;1室1厅;42;毗邻地铁，随到随看，新上房源，低楼层;20160904
929;中潭路33弄,远景路97弄,中潭路99弄;普陀 中远两湾城;中远两湾城;南;中层/33层;3395379;9500;2室2厅;108;上门实拍，真实在租，适合自住，新上房源;20160903
930;古美西路420弄;闵行 古美;古美西路420弄;南;低层/6层;3398335;5500;2室1厅;75;古美西路420弄，随时可看，交通方便，简约二室;20160904
931;东靖路393弄;浦东 金桥;连城新苑;南北;中层/10层;3398230;5500;2室2厅;93;高清实拍，南北通，来电即看，毗邻地铁;20160904
932;安图路148号;杨浦 黄兴公园;安图新村;南;高层/5层;3398209;4300;2室0厅;47;观望后悔莫及，看房有钥匙，闹中取静，两室户;20160904
933;漕宝路1565弄;闵行 静安新城;红明一村;南;中层/6层;3397983;4800;1室1厅;40;小户型，随到随看，新上房源，景观房;20160904
934;梅家浜路1505弄;松江 松江大学城;星辰园（公寓）;南;低层/18层;3397923;3600;1室2厅;65;高清实拍，看房有钥匙，1室2厅，紧邻地铁;20160904
935;月城路300弄,月城路299弄;宝山 杨行;同盛嘉园;暂无数据;中层/11层;3397822;3000;1室1厅;69;新鲜好房，交通便利，黄金楼层，真实在租;20160904
936;思南路115弄;黄浦 打浦桥;思南路115弄;东;中层/7层;3397812;6700;2室0厅;38;有钥匙立即看，上门实拍，景观房，精致户型;20160904
937;银都路3151弄;闵行 颛桥;金都花好悦园;南北;高层/6层;3395923;3500;1室1厅;44;金都花好悦园，生活很便利，温馨一室，有钥匙;20160903
938;涞寅路658弄;松江 九亭;绿庭尚城;南;低层/23层;3395827;5000;2室2厅;70;绿庭尚城，新上房源，地铁直达，有爱有家;20160903
939;昌里东路650弄,南码头路1453弄;浦东 世博;昌五小区;南北;中层/6层;3395819;4000;1室1厅;37;上门实拍，1室1厅，南北通，生活很便利;20160903
940;金杨路660弄,金台路161弄,金台路1;浦东 金杨;金杨新村十街坊;南北;高层/6层;3395657;5500;2室1厅;59;好房好心情，适合自住，生活很便利，视野很好;20160903
941;梅陇六村;徐汇 华东理工;梅陇六村;暂无数据;低层/6层;3395542;3800;1室1厅;43;梅陇六村，链家房源，新鲜挂牌，温馨之家;20160903
942;银都路3118弄1-7区;闵行 颛桥;银都新村（1至7区）;;中层/6层;3392587;4000;2室1厅;63;银都新村，好楼层，随时看房，地铁沿线;20160902
943;开鲁路456弄;杨浦 中原;开鲁四村;南;高层/4层;3392584;5000;3室1厅;108;开鲁四村，好房好心情，3室1厅1卫，上门实勘;20160902
944;广富林路1599弄,梅家浜路1508弄;松江 松江大学城;三湘四季花城;南;低层/18层;3392493;4000;1室2厅;69;如您所见，上门实勘，低区出入方便，温馨之家;20160902
945;翔殷路300弄2-36号,翔殷路280弄;杨浦 中原;梅林小区;南北;低层/6层;3392457;3000;1室0厅;37;梅林小区，真实在租，钥匙在手，上门实拍;20160902
946;中山南路1358弄;黄浦 蓬莱公园;中福浦江汇;南北;高层/22层;3392213;9000;2室1厅;66;新出好房，地铁沿线，上门实拍，有钥匙房源;20160902
947;花木路500弄;浦东 花木;花木苑;;低层/6层;3392058;7000;2室1厅;74;花木苑，有爱有家，上下楼方便，上门实勘;20160902
948;长岛路1203弄;浦东 金桥;金桥新村四街坊（长岛路1203弄）;南;高层/6层;3391708;5500;2室1厅;65;地铁房，错过不再有，上门实勘，适合自住;20160901
949;古北路69弄;长宁 中山公园;虹桥万博花园;暂无数据;低层/28层;3391979;15000;2室2厅;113;低楼层，精致户型，上门实拍，享受好房;20160902
950;沪太路1170弄,灵石路1123弄,灵石;闸北 阳城;龙潭小区;南北;高层/6层;3391497;4200;2室1厅;50;龙潭小区，精致户型，有钥匙房源，毗邻地铁;20160901
951;杨高南路4501弄;浦东 三林;新里城和合苑;南;中层/6层;3391472;4000;1室1厅;49;抢鲜笋盘，黄金楼层，享受好房，看房方便;20160901
952;虹中路460弄;闵行 金虹桥;流晶逸彩;南北;中层/7层;3391312;8000;2室2厅;108;上门实勘，新鲜好房，链家好房，好楼层;20160901
